judul,link,halaman_sumber
Kisah Nenek Difabel Pengecer BBM Dekat Rumdin Bupati Klaten Tak Dapat Bansos,https://www.detik.com/jateng/berita/d-6524812/kisah-nenek-difabel-pengecer-bbm-dekat-rumdin-bupati-klaten-tak-dapat-bansos,https://www.detik.com/search/searchall?query=blt&page=80
Bupati Fauzi Minta BUMD Gelar Operasi Pasar Tekan Inflasi di Sumenep,https://www.detik.com/jatim/berita/d-6566618/bupati-fauzi-minta-bumd-gelar-operasi-pasar-tekan-inflasi-di-sumenep,https://www.detik.com/search/searchall?query=blt&page=80
Jabar Hari Ini: Jokowi Luncurkan IndoVac hingga Tinjau Progres KCJB,https://www.detik.com/jabar/berita/d-6346497/jabar-hari-ini-jokowi-luncurkan-indovac-hingga-tinjau-progres-kcjb,https://www.detik.com/search/searchall?query=blt&page=80
"Kisah Pilu Mak Ajah, Hidup dalam Kesendirian di Usia Senja",https://www.detik.com/jabar/berita/d-6388474/kisah-pilu-mak-ajah-hidup-dalam-kesendirian-di-usia-senja,https://www.detik.com/search/searchall?query=blt&page=80
"Jokowi Terbitkan Inpres, Minta Menteri Rapatkan Barisan Berantas Kemiskinan",https://finance.detik.com/berita-ekonomi-bisnis/d-6126034/jokowi-terbitkan-inpres-minta-menteri-rapatkan-barisan-berantas-kemiskinan,https://www.detik.com/search/searchall?query=blt&page=80
Keluhan Pedagang Sulit Dapat Stok Beras Medium di Indramayu,https://www.detik.com/jabar/bisnis/d-6530894/keluhan-pedagang-sulit-dapat-stok-beras-medium-di-indramayu,https://www.detik.com/search/searchall?query=blt&page=81
Subsidi BBM dan Industri Energi,https://news.detik.com/kolom/d-6366487/subsidi-bbm-dan-industri-energi,https://www.detik.com/search/searchall?query=blt&page=81
Polemik Anggaran Kurang Bikin Jakwifi Hilang di Sejumlah Titik,https://news.detik.com/berita/d-6497188/polemik-anggaran-kurang-bikin-jakwifi-hilang-di-sejumlah-titik,https://www.detik.com/search/searchall?query=blt&page=81
BLT Tahap II Dimulai,https://20.detik.com/bisnis/20080905-080905470/blt-tahap-ii-dimulai,https://www.detik.com/search/searchall?query=blt&page=81
"Ada Warga yang Menangis Haru, Bahagia Bertemu Jokowi",https://www.detik.com/bali/berita/d-6547973/ada-warga-yang-menangis-haru-bahagia-bertemu-jokowi,https://www.detik.com/search/searchall?query=blt&page=81
"Pemprov Kalteng Beberkan Jurus Turunkan Angka Inflasi Jadi 6,32%",https://news.detik.com/berita/d-6495146/pemprov-kalteng-beberkan-jurus-turunkan-angka-inflasi-jadi-6-32,https://www.detik.com/search/searchall?query=blt&page=81
Evaluasi Reformasi Subsidi Energi,https://news.detik.com/kolom/d-6357176/evaluasi-reformasi-subsidi-energi,https://www.detik.com/search/searchall?query=blt&page=81
Viral Nenek di Jepara Nangis Uangnya Dirampok-Diancam Belati,https://www.detik.com/jateng/hukum-dan-kriminal/d-6543524/viral-nenek-di-jepara-nangis-uangnya-dirampok-diancam-belati,https://www.detik.com/search/searchall?query=blt&page=81
"Wagub Emil Klaim Kemiskinan di Desa Jatim Turun, Ini Detailnya",https://www.detik.com/jatim/berita/d-6607756/wagub-emil-klaim-kemiskinan-di-desa-jatim-turun-ini-detailnya,https://www.detik.com/search/searchall?query=blt&page=81
"Geger Emak-emak Wonogiri Marah Protes Bansos, Ini Cerita di Baliknya",https://www.detik.com/jateng/berita/d-6439821/geger-emak-emak-wonogiri-marah-protes-bansos-ini-cerita-di-baliknya,https://www.detik.com/search/searchall?query=blt&page=81
PD Respons Adian soal Data Kenaikan Harga BBM Era SBY: Penyesatan Logika!,https://news.detik.com/berita/d-6279525/pd-respons-adian-soal-data-kenaikan-harga-bbm-era-sby-penyesatan-logika,https://www.detik.com/search/searchall?query=blt&page=81
Pajak Progresif dan Kepedulian Sosial Kita,https://news.detik.com/kolom/d-6525372/pajak-progresif-dan-kepedulian-sosial-kita,https://www.detik.com/search/searchall?query=blt&page=82
Sederet Fakta Diungkap Risma soal Anggaran Kemiskinan Rp 500 T Dipakai Rapat,https://finance.detik.com/berita-ekonomi-bisnis/d-6559184/sederet-fakta-diungkap-risma-soal-anggaran-kemiskinan-rp-500-t-dipakai-rapat,https://www.detik.com/search/searchall?query=blt&page=82
Pilu Jenazah Kediri Difitnah Tak Ada yang Antar Berujung Maaf Penyebar Video,https://www.detik.com/jatim/berita/d-6310188/pilu-jenazah-kediri-difitnah-tak-ada-yang-antar-berujung-maaf-penyebar-video,https://www.detik.com/search/searchall?query=blt&page=82
Pencairan BLT Berlangsung Ricuh,https://20.detik.com/video-news/20080709-080709739/pencairan-blt-berlangsung-ricuh,https://www.detik.com/search/searchall?query=blt&page=82
Polres Lebak Periksa 60 Saksi di Kasus Dugaan Korupsi Dana Bansos,https://news.detik.com/berita/d-6499730/polres-lebak-periksa-60-saksi-di-kasus-dugaan-korupsi-dana-bansos,https://www.detik.com/search/searchall?query=blt&page=82
"Suku Bunga BI Naik, Siap-siap Cicilan Makin Mahal!",https://finance.detik.com/moneter/d-6307333/suku-bunga-bi-naik-siap-siap-cicilan-makin-mahal,https://www.detik.com/search/searchall?query=blt&page=82
Catat Lur! Pendataan Sosial-Ekonomi Penduduk Mojokerto Dimulai Bulan Depan,https://www.detik.com/jatim/berita/d-6303534/catat-lur-pendataan-sosial-ekonomi-penduduk-mojokerto-dimulai-bulan-depan,https://www.detik.com/search/searchall?query=blt&page=82
"Massa Emak-emak Naik Odong-odong Geruduk Balai Kota DKI, Ada Apa?",https://news.detik.com/berita/d-6461237/massa-emak-emak-naik-odong-odong-geruduk-balai-kota-dki-ada-apa,https://www.detik.com/search/searchall?query=blt&page=82
Honorer di Tapteng Ngaku Dipecat gegara Suami Kader PDIP,https://www.detik.com/sumut/berita/d-6496041/honorer-di-tapteng-ngaku-dipecat-gegara-suami-kader-pdip,https://www.detik.com/search/searchall?query=blt&page=82
Bamsoet Nilai Tingkat Kepuasan Rakyat pada Kinerja Jokowi Masih Tinggi,https://news.detik.com/berita/d-6450499/bamsoet-nilai-tingkat-kepuasan-rakyat-pada-kinerja-jokowi-masih-tinggi,https://www.detik.com/search/searchall?query=blt&page=82
Reformasi Total Subsidi Energi,https://news.detik.com/kolom/d-6213532/reformasi-total-subsidi-energi,https://www.detik.com/search/searchall?query=blt&page=82
"Balita Bisa Dapat Bansos Rp 3 Juta, Cek Nih Cara Daftarnya!",https://finance.detik.com/berita-ekonomi-bisnis/d-6510534/balita-bisa-dapat-bansos-rp-3-juta-cek-nih-cara-daftarnya,https://www.detik.com/search/searchall?query=blt&page=83
Mahasiswa 7 Kota di Jatim Gelar Demo Kenaikan BBM-Bawa Spanduk HBD Puan,https://www.detik.com/jatim/berita/d-6280812/mahasiswa-7-kota-di-jatim-gelar-demo-kenaikan-bbm-bawa-spanduk-hbd-puan,https://www.detik.com/search/searchall?query=blt&page=83
"Demo Tolak Kenaikan BBM, Mahasiswa Cimahi-Sukabumi Bakar Ban",https://www.detik.com/jabar/berita/d-6280594/demo-tolak-kenaikan-bbm-mahasiswa-cimahi-sukabumi-bakar-ban,https://www.detik.com/search/searchall?query=blt&page=83
PT Pos Antar BLT ke Warga Jompo,https://20.detik.com/video-news/20080528-080528899/pt-pos-antar-blt-ke-warga-jompo,https://www.detik.com/search/searchall?query=blt&page=83
"Harga Telur di Bantul Tembus Rp 30 Ribu/Kg, Dinas: Faktor Jelang Nataru-Bansos",https://www.detik.com/jateng/bisnis/d-6443799/harga-telur-di-bantul-tembus-rp-30-ribu-kg-dinas-faktor-jelang-nataru-bansos,https://www.detik.com/search/searchall?query=blt&page=83
Emak-emak di Mamuju Tanam Padi di Jalan Rusak yang Tak Kunjung Diperbaiki,https://www.detik.com/sulsel/berita/d-6561902/emak-emak-di-mamuju-tanam-padi-di-jalan-rusak-yang-tak-kunjung-diperbaiki,https://www.detik.com/search/searchall?query=blt&page=83
Kata Ekonom Senior soal Kebijakan Pengalihan Subsidi BBM untuk Bansos,https://news.detik.com/berita/d-6276215/kata-ekonom-senior-soal-kebijakan-pengalihan-subsidi-bbm-untuk-bansos,https://www.detik.com/search/searchall?query=blt&page=83
Kebijakan Pengalihan Subsidi BBM untuk Perlindungan Sosial Dinilai Tepat,https://finance.detik.com/berita-ekonomi-bisnis/d-6275940/kebijakan-pengalihan-subsidi-bbm-untuk-perlindungan-sosial-dinilai-tepat,https://www.detik.com/search/searchall?query=blt&page=83
"Tolong! Balita di Brebes Ini Sangat Kurus, Butuh Biaya Berobat",https://www.detik.com/jateng/berita/d-6379591/tolong-balita-di-brebes-ini-sangat-kurus-butuh-biaya-berobat,https://www.detik.com/search/searchall?query=blt&page=83
Banjir Kritikan saat Harga BBM Dinaikkan,https://news.detik.com/berita/d-6271428/banjir-kritikan-saat-harga-bbm-dinaikkan,https://www.detik.com/search/searchall?query=blt&page=83
"Ke Posko Penanganan Banjir Sukamara, Gubernur Kalteng Beri Bantuan",https://www.detik.com/sulsel/berita/d-6377346/ke-posko-penanganan-banjir-sukamara-gubernur-kalteng-beri-bantuan,https://www.detik.com/search/searchall?query=blt&page=83
"Anggaran Kemiskinan Rp 500 T Disebut Banyak Dipakai Rapat, Ini Kata Risma",https://www.detik.com/jateng/bisnis/d-6558366/anggaran-kemiskinan-rp-500-t-disebut-banyak-dipakai-rapat-ini-kata-risma,https://www.detik.com/search/searchall?query=blt&page=84
"Resesi Global Hantui Ekonomi 2023, Harus Apa Biar Kantong Tetap Tebal?",https://finance.detik.com/berita-ekonomi-bisnis/d-6366457/resesi-global-hantui-ekonomi-2023-harus-apa-biar-kantong-tetap-tebal,https://www.detik.com/search/searchall?query=blt&page=84
"24.594 Warga Bantul Masuk Kategori Miskin Ekstrem, Wabup Minta OPD Gerak",https://www.detik.com/jateng/jogja/d-6542568/24-594-warga-bantul-masuk-kategori-miskin-ekstrem-wabup-minta-opd-gerak,https://www.detik.com/search/searchall?query=blt&page=84
Wapres Sidak Pembagian BLT,https://20.detik.com/video-news/20080524-080524030/wapres-sidak-pembagian-blt,https://www.detik.com/search/searchall?query=blt&page=84
Gus Halim: Peranan KUPI Sangat Strategis dan Dibutuhkan di Desa,https://news.detik.com/berita/d-6427005/gus-halim-peranan-kupi-sangat-strategis-dan-dibutuhkan-di-desa,https://www.detik.com/search/searchall?query=blt&page=84
"Jokowi Kunker ke Bangka Belitung, Iriana dan OASE KIM ke Jambi",https://news.detik.com/berita/d-6358418/jokowi-kunker-ke-bangka-belitung-iriana-dan-oase-kim-ke-jambi,https://www.detik.com/search/searchall?query=blt&page=84
Inti Masalah Ekonomi Adalah? Ini Penyebab dan Cara Mengatasinya,https://www.detik.com/jabar/bisnis/d-6280660/inti-masalah-ekonomi-adalah-ini-penyebab-dan-cara-mengatasinya,https://www.detik.com/search/searchall?query=blt&page=84
Jabar Hari Ini: Geger Tari 'Telanjang' di Subang-Hotman Paris Dipolisikan,https://www.detik.com/jabar/berita/d-6046442/jabar-hari-ini-geger-tari-telanjang-di-subang-hotman-paris-dipolisikan,https://www.detik.com/search/searchall?query=blt&page=84
Risma Buka Suara soal Anggaran Kemiskinan Rp 500 T Banyak Dipakai buat Rapat,https://finance.detik.com/berita-ekonomi-bisnis/d-6558293/risma-buka-suara-soal-anggaran-kemiskinan-rp-500-t-banyak-dipakai-buat-rapat,https://www.detik.com/search/searchall?query=blt&page=84
Pemprov Kalteng Gratiskan Ribuan Paket Sembako buat Warga Kapuas,https://www.detik.com/sulsel/berita/d-6342473/pemprov-kalteng-gratiskan-ribuan-paket-sembako-buat-warga-kapuas,https://www.detik.com/search/searchall?query=blt&page=84
"Soroti Jumlah Klaim JHT, Netty: Gelombang PHK Massal Terus Terjadi",https://www.detik.com/jabar/berita/d-6409792/soroti-jumlah-klaim-jht-netty-gelombang-phk-massal-terus-terjadi,https://www.detik.com/search/searchall?query=blt&page=84
Kemenkeu Sebut Inflasi Gara-gara Harga BBM Lebih Rendah dari Perkiraan,https://finance.detik.com/berita-ekonomi-bisnis/d-6331180/kemenkeu-sebut-inflasi-gara-gara-harga-bbm-lebih-rendah-dari-perkiraan,https://www.detik.com/search/searchall?query=blt&page=85
Empuk Juicy! 5 Burger Premium Ini Cocok Buat Makan Siang di Tanggal Muda,https://food.detik.com/info-kuliner/d-6330236/empuk-juicy-5-burger-premium-ini-cocok-buat-makan-siang-di-tanggal-muda,https://www.detik.com/search/searchall?query=blt&page=85
"Merasa Ada Diskriminasi, Pengusaha Minta DMO Sawit Dicabut!",https://finance.detik.com/berita-ekonomi-bisnis/d-6400531/merasa-ada-diskriminasi-pengusaha-minta-dmo-sawit-dicabut,https://www.detik.com/search/searchall?query=blt&page=85
Pengambilan Dana BLT di Yogyakarta,https://20.detik.com/video-news/20080524-080524586/pengambilan-dana-blt-di-yogyakarta,https://www.detik.com/search/searchall?query=blt&page=85
"BI Diprediksi Naikkan Bunga Acuan Lagi, Siap-siap Cicil KPR Tambah Mahal",https://finance.detik.com/properti/d-6328437/bi-diprediksi-naikkan-bunga-acuan-lagi-siap-siap-cicil-kpr-tambah-mahal,https://www.detik.com/search/searchall?query=blt&page=85
"Baliho 'Terima Kasih Jokowi' Juga Muncul di Klaten, Satpol PP: Tak Berizin",https://www.detik.com/jateng/berita/d-6398720/baliho-terima-kasih-jokowi-juga-muncul-di-klaten-satpol-pp-tak-berizin,https://www.detik.com/search/searchall?query=blt&page=85
Ini Menu Favorit Jokowi Saat Kunjungi Restoran di Perbatasan RI,https://food.detik.com/info-kuliner/d-6325788/ini-menu-favorit-jokowi-saat-kunjungi-restoran-di-perbatasan-ri,https://www.detik.com/search/searchall?query=blt&page=85
Tingkat Kemiskinan Ekstrem di Sumsel Memprihatinkan,https://www.detik.com/sumut/bisnis/d-6509006/tingkat-kemiskinan-ekstrem-di-sumsel-memprihatinkan,https://www.detik.com/search/searchall?query=blt&page=85
"Harga Telur di Klaten Lebih Mahal dari Daging Ayam, Ini Sebabnya",https://www.detik.com/jateng/bisnis/d-6438773/harga-telur-di-klaten-lebih-mahal-dari-daging-ayam-ini-sebabnya,https://www.detik.com/search/searchall?query=blt&page=85
Jabar Hari Ini: Shin Tae-yong Lirik Robi Darwis,https://www.detik.com/jabar/berita/d-6252375/jabar-hari-ini-shin-tae-yong-lirik-robi-darwis,https://www.detik.com/search/searchall?query=blt&page=85
Kiprah Novel Baswedan Cs Bongkar Celah Korupsi Triliunan Rupiah,https://news.detik.com/berita/d-6495322/kiprah-novel-baswedan-cs-bongkar-celah-korupsi-triliunan-rupiah,https://www.detik.com/search/searchall?query=blt&page=85
"Jumlahnya Diklaim Menurun, tapi Masih Ada 9.221 Desa Tertinggal di RI",https://finance.detik.com/berita-ekonomi-bisnis/d-6557891/jumlahnya-diklaim-menurun-tapi-masih-ada-9-221-desa-tertinggal-di-ri,https://www.detik.com/search/searchall?query=blt&page=86
"Anggaran Bansos Dampak BBM untuk Nelayan-Ojol Surabaya Capai Rp 9,2 M",https://www.detik.com/jatim/jatim-moncer/d-6317359/anggaran-bansos-dampak-bbm-untuk-nelayan-ojol-surabaya-capai-rp-9-2-m,https://www.detik.com/search/searchall?query=blt&page=86
"Dolar AS Ngamuk, Rupiah Makin Terpuruk",https://finance.detik.com/bursa-dan-valas/d-6317328/dolar-as-ngamuk-rupiah-makin-terpuruk,https://www.detik.com/search/searchall?query=blt&page=86
Warga Kecewa BLT Ditunda,https://20.detik.com/video-news/20080523-080523196/warga-kecewa-blt-ditunda,https://www.detik.com/search/searchall?query=blt&page=86
Kabar Baik! Subsidi BBM Pedagang Keliling di Jembrana Segera Cair,https://www.detik.com/bali/bisnis/d-6316589/kabar-baik-subsidi-bbm-pedagang-keliling-di-jembrana-segera-cair,https://www.detik.com/search/searchall?query=blt&page=86
"Sepanjang 2022, Ini Kerja Tim Novel Baswedan di Polri",https://news.detik.com/berita/d-6494099/sepanjang-2022-ini-kerja-tim-novel-baswedan-di-polri,https://www.detik.com/search/searchall?query=blt&page=86
"Warga di Bone Ngaku Dipersulit Terima Bansos, Dituding Beda Pilihan Pilkades",https://www.detik.com/sulsel/berita/d-6433873/warga-di-bone-ngaku-dipersulit-terima-bansos-dituding-beda-pilihan-pilkades,https://www.detik.com/search/searchall?query=blt&page=86
